Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Domantas Sabonis,32:42,.463,.292,.167,1.000,9.0,35.2,22.2,26.2,0.0,4.4,18.8,26.4,97,98,-1.1
Caris LeVert,28:45,.413,.333,.167,.250,3.4,20.0,11.8,16.0,1.6,2.5,7.0,20.2,94,100,-7.0
Malcolm Brogdon,28:05,.349,.286,.357,.286,3.5,10.3,6.9,21.9,1.6,0.0,6.0,24.2,85,105,-8.9
Justin Holiday,23:25,.500,.500,1.000,.000,0.0,12.3,6.2,5.7,0.0,3.1,25.0,6.9,80,106,-5.8
Edmond Sumner,20:56,.949,.900,.200,.600,0.0,0.0,0.0,8.0,2.2,3.5,0.0,12.2,193,105,8.6
T.J. McConnell,26:56,.508,.429,.429,.286,0.0,7.1,3.6,49.1,3.4,2.7,11.3,13.4,124,101,4.6
Aaron Holiday,23:18,.714,.714,.714,.000,0.0,8.2,4.2,17.5,2.0,3.1,22.2,31.3,98,103,9.0
Doug McDermott,21:21,.684,.654,.231,.154,13.8,13.5,13.6,0.0,2.2,0.0,0.0,26.4,141,103,9.4
Jeremy Lamb,19:13,.510,.400,.200,.400,0.0,15.0,7.6,0.0,2.4,3.8,14.5,14.5,90,100,-5.6
Goga Bitadze,15:19,.357,.357,.429,.000,19.2,25.1,22.2,0.0,0.0,9.5,12.5,21.2,83,97,-10.4
