Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Zach LaVine,38:59,11,22,.500,6,12,.500,2,2,1.000,0,5,5,7,1,2,4,4,30,+9
Nikola Vučević,33:34,11,20,.550,5,8,.625,2,2,1.000,1,10,11,1,1,2,0,3,29,-4
Tomáš Satoranský,30:01,4,7,.571,1,3,.333,0,0,,0,0,0,6,0,1,1,2,9,-23
Patrick Williams,27:48,3,4,.750,1,1,1.000,2,3,.667,0,6,6,3,3,0,0,2,9,-1
Thaddeus Young,14:12,1,5,.200,0,1,.000,0,0,,1,1,2,2,0,0,1,0,2,-8
Daniel Theis,27:08,7,12,.583,1,3,.333,1,2,.500,4,2,6,1,1,1,1,3,16,-4
Lauri Markkanen,16:33,2,6,.333,2,5,.400,0,0,,0,1,1,0,1,0,0,0,6,+2
Troy Brown,14:26,1,3,.333,1,2,.500,0,0,,1,2,3,0,0,0,0,1,3,+8
Coby White,12:00,1,4,.250,0,1,.000,0,0,,0,2,2,0,0,0,3,0,2,-14
Denzel Valentine,11:06,0,1,.000,0,0,,0,0,,0,3,3,2,0,0,1,0,0,-2
Garrett Temple,9:58,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,1,0,-11
Al-Farouq Aminu,4:13,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+3
