Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,29:51,10,19,.526,3,6,.500,2,4,.500,2,5,7,2,0,1,4,4,25,-11
Dwight Howard,24:09,2,5,.400,0,0,,1,2,.500,2,2,4,0,2,1,1,3,5,-23
Seth Curry,22:07,2,10,.200,1,4,.250,2,2,1.000,1,1,2,2,1,0,1,0,7,-16
Danny Green,22:04,2,6,.333,2,4,.500,0,0,,1,0,1,0,1,0,0,1,6,-19
Ben Simmons,21:27,5,9,.556,0,1,.000,1,3,.333,2,2,4,4,2,0,2,4,11,-2
Tony Bradley,23:20,5,7,.714,0,0,,2,2,1.000,4,5,9,0,0,1,0,2,12,+8
Shake Milton,22:56,3,10,.300,0,3,.000,4,4,1.000,0,3,3,1,0,0,0,5,10,-5
Tyrese Maxey,20:58,6,12,.500,2,3,.667,3,3,1.000,0,2,2,2,3,0,1,2,17,-7
Matisse Thybulle,19:54,1,3,.333,0,1,.000,0,0,,0,0,0,1,2,0,0,2,2,+5
Furkan Korkmaz,14:17,3,8,.375,1,4,.250,0,0,,1,3,4,1,1,0,0,1,7,+1
Isaiah Joe,9:40,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,1,0,-4
Paul Reed,4:38,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-1
Terrance Ferguson,4:38,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-1
