Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Collin Sexton,43:26,12,25,.480,2,5,.400,6,6,1.000,1,3,4,10,3,0,6,1,32,+8
Isaac Okoro,32:33,3,4,.750,0,0,,1,1,1.000,0,2,2,2,1,0,3,4,7,+2
Dean Wade,30:45,6,9,.667,5,8,.625,0,0,,1,5,6,2,1,0,2,3,17,+13
Jarrett Allen,29:01,6,7,.857,0,0,,5,5,1.000,3,8,11,1,0,0,1,1,17,+12
Darius Garland,19:24,6,9,.667,3,4,.750,1,1,1.000,0,0,0,5,0,0,3,1,16,+16
Dylan Windler,21:09,1,4,.250,0,2,.000,1,2,.500,3,3,6,2,1,0,3,1,3,-15
Taurean Prince,19:18,2,6,.333,1,3,.333,0,0,,0,3,3,4,0,0,0,2,5,-8
JaVale McGee,18:59,5,7,.714,0,1,.000,0,0,,3,3,6,0,1,1,5,3,10,-15
Cedi Osman,17:19,1,8,.125,0,3,.000,0,0,,0,4,4,2,0,0,1,1,2,-16
Damyean Dotson,8:06,1,4,.250,0,2,.000,0,0,,0,1,1,1,1,0,1,1,2,-12
