Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Vučević,31:59,.597,.587,.304,.043,6.3,39.5,20.9,17.7,0.0,0.0,14.6,36.9,98,125,4.0
Evan Fournier,26:21,.424,.389,.556,.111,0.0,4.8,2.1,18.5,3.5,0.0,24.1,20.3,71,122,-7.1
Michael Carter-Williams,23:52,.652,.625,.250,.125,0.0,0.0,0.0,40.3,0.0,0.0,19.2,18.8,114,131,0.0
Al-Farouq Aminu,23:15,.167,.167,.333,.000,0.0,16.3,7.2,25.1,4.0,0.0,25.0,14.8,47,119,-6.5
James Ennis,16:12,1.187,1.200,.400,.600,6.2,15.6,10.3,0.0,2.8,0.0,0.0,16.8,242,122,19.6
Terrence Ross,25:02,.242,.167,.556,.333,4.0,10.1,6.7,17.4,1.8,0.0,8.8,19.4,62,125,-9.1
Dwayne Bacon,24:21,.506,.450,.600,.200,0.0,10.4,4.6,0.0,0.0,0.0,26.9,26.3,69,129,-13.1
Chasson Randle,24:08,.510,.500,.800,.400,0.0,15.7,6.9,0.0,0.0,0.0,25.4,14.0,71,128,-12.4
Chuma Okeke,17:15,.000,.000,.250,.000,0.0,22.0,9.7,8.0,2.7,0.0,0.0,10.0,13,121,-10.8
Mohamed Bamba,13:12,.333,.333,.000,.000,0.0,38.3,16.9,0.0,3.5,7.7,0.0,9.8,65,111,-5.4
Gary Clark,8:01,.258,.000,.667,.667,0.0,15.8,7.0,17.1,0.0,0.0,0.0,20.8,66,129,-9.7
Khem Birch,6:22,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,94,131,-7.4
