Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHO,240,.539,.500,.364,.263,33.3,77.4,55.1,50.0,5.9,12.0,9.1,100.0,118.0,96.2
WAS,240,.474,.428,.444,.311,22.6,66.7,44.9,64.7,5.9,7.9,12.0,100.0,96.2,118.0
