Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LaMelo Ball,30:30,7,17,.412,3,6,.500,2,2,1.000,2,5,7,5,1,0,1,1,19,+14
Terry Rozier,30:23,9,14,.643,5,9,.556,3,3,1.000,0,3,3,4,0,1,1,2,26,+29
Gordon Hayward,30:15,8,16,.500,2,6,.333,7,10,.700,0,5,5,3,2,0,2,2,25,+27
P.J. Washington,28:07,1,7,.143,1,2,.500,0,0,,1,4,5,4,1,1,2,5,3,+17
Cody Zeller,19:58,6,9,.667,1,3,.333,3,4,.750,4,3,7,2,2,0,0,4,16,+14
Malik Monk,31:41,4,11,.364,2,5,.400,1,1,1.000,1,6,7,1,0,0,0,3,11,+13
Miles Bridges,30:46,5,10,.500,1,3,.333,0,0,,6,8,14,2,0,2,2,3,11,+12
Caleb Martin,12:43,2,9,.222,0,1,.000,0,2,.000,2,4,6,0,0,0,1,1,4,-11
Bismack Biyombo,10:39,0,1,.000,0,0,,0,0,,1,1,2,0,0,2,0,2,0,+5
Cody Martin,8:28,0,3,.000,0,1,.000,2,2,1.000,0,1,1,0,0,0,1,0,2,-6
Nick Richards,6:30,0,2,.000,0,0,,2,2,1.000,1,1,2,0,0,0,1,2,2,-4
