Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Saddiq Bey,33:56,5,10,.500,4,8,.500,4,6,.667,0,8,8,3,1,0,2,0,18,-10
Killian Hayes,29:59,1,6,.167,0,2,.000,0,0,,0,1,1,11,2,0,3,2,2,-7
Sekou Doumbouya,29:16,5,10,.500,1,5,.200,3,6,.500,0,2,2,1,0,0,1,3,14,+3
Isaiah Stewart,29:15,9,14,.643,2,5,.400,0,0,,3,7,10,0,1,3,0,4,20,-8
Josh Jackson,19:36,3,5,.600,2,2,1.000,5,6,.833,0,2,2,4,1,0,5,2,13,-2
Hamidou Diallo,28:24,3,6,.500,0,2,.000,4,7,.571,0,10,10,1,1,1,2,2,10,-8
Frank Jackson,26:55,7,13,.538,1,5,.200,5,5,1.000,0,3,3,1,0,0,2,2,20,-12
Jahlil Okafor,18:45,2,2,1.000,0,0,,0,2,.000,0,2,2,1,1,1,2,2,4,-2
Saben Lee,18:01,1,5,.200,0,0,,0,0,,0,1,1,4,0,0,1,3,2,-3
Tyler Cook,5:53,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,3,2,-1
