Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BRK,240,.647,.603,.322,.310,28.2,68.8,50.6,65.2,6.3,7.1,9.2,100.0,133.5,124.1
PHO,240,.589,.544,.378,.278,31.3,71.8,49.4,51.2,5.2,5.1,10.6,100.0,124.1,133.5
