Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jordan Nwora,32:09,9,16,.563,4,10,.400,2,2,1.000,0,6,6,2,1,0,0,1,24,+12
Jeff Teague,28:01,8,11,.727,1,2,.500,2,3,.667,0,2,2,6,1,0,0,1,19,-9
Thanasis Antetokounmpo,26:46,5,15,.333,0,2,.000,2,5,.400,3,1,4,3,1,0,5,1,12,-6
Bryn Forbes,26:01,7,14,.500,4,8,.500,0,0,,0,3,3,2,0,0,2,0,18,-15
Bobby Portis,25:09,5,15,.333,0,2,.000,0,0,,7,6,13,1,0,2,6,2,10,-2
Sam Merrill,26:44,5,13,.385,3,8,.375,0,0,,0,6,6,2,0,0,1,3,13,+3
Mamadi Diakite,22:51,2,5,.400,0,2,.000,6,6,1.000,0,5,5,1,2,0,1,1,10,-6
Axel Toupane,17:45,2,4,.500,1,1,1.000,4,5,.800,0,2,2,2,2,0,0,3,9,+3
Pat Connaughton,17:37,1,4,.250,1,3,.333,1,2,.500,1,0,1,0,1,1,1,1,4,-20
Rodions Kurucs,16:57,0,1,.000,0,0,,0,0,,2,4,6,4,2,0,1,1,0,0
