Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jrue Holiday,38:32,10,18,.556,2,7,.286,0,0,,1,4,5,7,1,0,1,2,22,-15
Khris Middleton,36:24,6,15,.400,3,6,.500,5,6,.833,0,5,5,7,0,0,1,2,20,-1
Giannis Antetokounmpo,35:04,11,17,.647,1,3,.333,2,4,.500,1,11,12,3,0,1,9,6,25,-6
Brook Lopez,32:49,6,12,.500,1,4,.250,0,0,,2,2,4,0,0,2,0,2,13,-12
Donte DiVincenzo,23:15,4,8,.500,2,5,.400,0,0,,0,4,4,2,1,0,2,2,10,+1
Pat Connaughton,23:50,1,3,.333,0,1,.000,2,2,1.000,0,5,5,3,1,0,0,1,4,+4
D.J. Augustin,17:09,2,5,.400,0,1,.000,0,0,,0,2,2,3,2,0,1,0,4,-4
Bobby Portis,16:21,2,6,.333,0,1,.000,0,0,,1,7,8,2,0,1,0,1,4,+2
Bryn Forbes,9:45,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-3
Thanasis Antetokounmpo,6:51,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,0,2,2,-1
