Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyrie Irving,33:07,12,26,.462,2,8,.250,2,2,1.000,0,2,2,3,1,0,1,1,28,-11
Joe Harris,31:37,5,8,.625,2,3,.667,0,0,,0,1,1,3,2,0,2,2,12,-13
Jeff Green,30:25,5,9,.556,3,5,.600,3,4,.750,0,6,6,1,1,0,1,1,16,-8
Landry Shamet,27:25,2,7,.286,2,6,.333,2,3,.667,0,3,3,1,1,2,1,3,8,-6
Blake Griffin,23:54,4,12,.333,2,7,.286,1,1,1.000,1,7,8,4,0,1,0,3,11,+4
Tyler Johnson,23:54,0,4,.000,0,4,.000,0,0,,0,1,1,1,1,0,0,1,0,-17
Mike James,23:53,6,15,.400,1,4,.250,2,2,1.000,1,0,1,3,0,0,2,1,15,-14
DeAndre Jordan,19:40,3,6,.500,0,0,,1,2,.500,4,2,6,2,0,0,0,2,7,-17
Alize Johnson,19:13,2,4,.500,0,0,,2,2,1.000,4,8,12,2,0,0,1,4,6,-11
Timothé Luwawu-Cabarrot,3:26,1,3,.333,1,3,.333,3,3,1.000,0,0,0,0,0,0,0,0,6,-1
Reggie Perry,3:26,0,1,.000,0,1,.000,0,0,,1,1,2,0,0,0,0,0,0,-1
