Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,0,240,46,82,.561,14,26,.538,15,20,.750,7,40,47,25,4,3,17,24,121
SAS,1,240,40,87,.460,10,24,.417,17,23,.739,7,32,39,25,8,4,10,18,107
