Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LeBron James,35:13,11,23,.478,1,3,.333,3,5,.600,0,5,5,8,1,1,2,1,26,-1
Dennis Schröder,33:47,9,15,.600,3,5,.600,0,0,,1,3,4,4,1,0,5,3,21,+13
Anthony Davis,31:37,9,15,.600,0,2,.000,2,2,1.000,1,7,8,3,0,2,1,3,20,+17
Kentavious Caldwell-Pope,26:23,3,5,.600,2,3,.667,2,2,1.000,0,2,2,2,1,0,0,3,10,+6
Marc Gasol,20:33,2,2,1.000,0,0,,1,1,1.000,1,4,5,2,0,0,4,3,5,+8
Kyle Kuzma,24:09,2,7,.286,1,4,.250,1,2,.500,0,6,6,4,1,0,2,2,6,+10
Montrezl Harrell,23:24,2,5,.400,0,0,,6,8,.750,3,6,9,1,0,0,2,3,10,+6
Wesley Matthews,22:23,6,6,1.000,6,6,1.000,0,0,,1,1,2,0,0,0,0,3,18,+8
Markieff Morris,19:23,1,3,.333,0,2,.000,0,0,,0,6,6,1,0,0,1,3,2,-6
Quinn Cook,1:02,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+3
Jared Dudley,1:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Alfonzo McKinnie,1:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
