Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,41:11,12,22,.545,2,5,.400,6,7,.857,1,5,6,5,0,0,1,5,32,-10
Blake Griffin,39:05,5,10,.500,2,4,.500,5,5,1.000,0,7,7,4,1,0,1,3,17,-13
Wayne Ellington,33:26,5,11,.455,4,9,.444,2,3,.667,1,1,2,3,0,0,1,0,16,-11
Mason Plumlee,27:08,5,11,.455,0,0,,0,0,,4,5,9,1,0,0,2,6,10,-16
Delon Wright,25:28,3,7,.429,0,2,.000,1,1,1.000,0,5,5,4,3,1,1,6,7,+6
Derrick Rose,28:30,7,15,.467,0,1,.000,0,0,,0,1,1,1,1,1,1,2,14,-14
Josh Jackson,19:48,2,7,.286,0,3,.000,3,3,1.000,1,0,1,1,1,0,3,1,7,+1
Isaiah Stewart,15:56,2,4,.500,0,0,,0,0,,0,4,4,1,1,1,1,4,4,+10
Sviatoslav Mykhailiuk,11:56,2,4,.500,2,4,.500,0,0,,0,2,2,0,1,0,1,0,6,+2
Jahlil Okafor,9:12,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-2
Saddiq Bey,8:01,0,2,.000,0,2,.000,0,0,,0,1,1,1,1,0,1,1,0,+3
Sekou Doumbouya,5:15,0,1,.000,0,1,.000,0,0,,0,4,4,1,0,0,0,0,0,+4
