Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,240,.560,.538,.380,.130,23.9,82.9,51.7,44.2,7.0,5.6,14.1,100.0,108.3,107.3
DAL,240,.557,.488,.372,.291,17.1,76.1,48.3,43.2,8.9,12.3,12.6,100.0,107.3,108.3
