Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Justin Holiday,41:45,5,11,.455,5,11,.455,0,0,,0,5,5,2,2,2,2,2,15,+8
Malcolm Brogdon,40:35,4,17,.235,3,11,.273,1,2,.500,3,3,6,10,1,0,2,1,12,+6
Domantas Sabonis,35:06,5,13,.385,0,2,.000,7,7,1.000,2,9,11,1,3,0,5,6,17,-2
Caris LeVert,34:42,5,18,.278,2,6,.333,1,1,1.000,0,3,3,3,1,0,0,1,13,+1
Myles Turner,29:59,4,8,.500,3,5,.600,5,6,.833,1,5,6,1,0,5,2,3,16,+6
T.J. McConnell,31:24,5,7,.714,0,0,,2,2,1.000,2,3,5,7,1,0,1,1,12,-1
Doug McDermott,19:00,7,10,.700,1,3,.333,0,0,,2,5,7,2,0,0,1,4,15,+2
Edmond Sumner,11:54,1,4,.250,1,3,.333,0,0,,1,0,1,0,0,1,1,1,3,-3
Jeremy Lamb,11:15,1,7,.143,0,3,.000,2,2,1.000,1,2,3,1,0,0,0,2,4,-5
Goga Bitadze,9:20,1,3,.333,0,1,.000,0,0,,1,2,3,0,0,2,0,1,2,+3
