Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Justin Holiday,41:45,.682,.682,1.000,.000,0.0,12.7,6.3,8.0,2.4,4.2,15.4,13.7,111,101,5.2
Malcolm Brogdon,40:35,.336,.324,.647,.118,7.7,7.8,7.8,39.8,1.3,0.0,10.1,21.5,94,108,-0.9
Domantas Sabonis,35:06,.529,.385,.154,.538,5.9,27.2,16.4,5.0,4.4,0.0,23.7,26.3,89,94,-5.2
Caris LeVert,34:42,.352,.333,.333,.056,0.0,9.2,4.5,15.1,1.5,0.0,0.0,23.3,85,107,-5.8
Myles Turner,29:59,.752,.688,.625,.750,3.5,17.7,10.5,5.7,0.0,14.7,15.8,18.5,128,98,8.6
T.J. McConnell,31:24,.761,.714,.000,.286,6.6,10.1,8.4,40.0,1.6,0.0,11.3,12.4,158,106,6.7
Doug McDermott,19:00,.750,.750,.300,.000,10.9,27.9,19.3,30.2,0.0,0.0,9.1,25.4,136,103,10.1
Edmond Sumner,11:54,.375,.375,.750,.000,8.7,0.0,4.4,0.0,0.0,7.4,20.0,18.4,70,109,-7.2
Jeremy Lamb,11:15,.254,.143,.429,.286,9.2,18.8,14.0,14.2,0.0,0.0,0.0,30.7,74,107,-14.8
Goga Bitadze,9:20,.333,.333,.333,.000,11.1,22.7,16.9,0.0,0.0,18.9,0.0,14.1,87,94,-1.7
