Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
CJ McCollum,36:11,.507,.531,.500,.250,0.0,7.4,2.8,34.8,3.7,0.0,10.1,21.5,107,117,1.8
Robert Covington,34:14,.818,.818,1.000,.000,0.0,27.3,10.3,0.0,0.0,0.0,0.0,12.7,156,124,4.2
Damian Lillard,34:14,.684,.658,.526,.526,2.4,11.7,5.9,31.9,3.9,2.7,11.4,30.4,129,114,15.8
Norman Powell,31:53,.400,.400,.467,.000,7.7,0.0,4.8,10.6,4.2,0.0,11.8,21.0,86,116,-2.7
Jusuf Nurkić,21:28,.514,.357,.143,.571,18.9,37.3,25.9,21.3,2.1,0.0,25.5,21.6,107,118,-1.6
Carmelo Anthony,27:31,.250,.250,.583,.000,0.0,19.4,7.3,10.7,0.0,0.0,0.0,17.2,65,124,-12.3
Anfernee Simons,17:44,.680,.600,1.000,.400,0.0,0.0,0.0,0.0,0.0,0.0,25.4,17.5,98,126,-5.7
Enes Kanter,14:26,.333,.333,.000,.000,11.3,37.0,21.0,0.0,0.0,6.5,25.0,10.9,75,118,-8.4
Derrick Jones,11:06,.258,.000,.667,.667,0.0,36.0,13.7,0.0,0.0,8.5,0.0,13.8,61,116,-7.5
Harry Giles,3:44,.000,.000,1.000,.000,0.0,71.4,27.1,0.0,12.0,0.0,0.0,10.6,0,94,-5.3
CJ Elleby,3:44,.250,.250,.250,.000,43.6,35.7,40.6,0.0,0.0,0.0,0.0,42.3,80,123,-13.0
Keljin Blevins,3:44,.000,.000,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0,126,-35.8
