Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Giannis Antetokounmpo,38:51,15,27,.556,2,7,.286,6,7,.857,3,8,11,5,2,2,4,3,38,+1
Jrue Holiday,38:02,8,17,.471,3,9,.333,3,4,.750,3,6,9,5,1,1,1,3,22,-6
Khris Middleton,36:23,6,17,.353,1,6,.167,3,3,1.000,1,7,8,8,2,0,1,4,16,+5
Brook Lopez,32:27,5,8,.625,2,5,.400,4,6,.667,1,2,3,0,0,1,2,2,16,+3
Donte DiVincenzo,24:28,4,8,.500,2,3,.667,0,0,,0,3,3,2,0,0,1,3,10,-10
Bryn Forbes,21:40,3,5,.600,2,3,.667,0,0,,0,3,3,1,0,0,1,2,8,+3
Pat Connaughton,20:22,4,6,.667,1,2,.500,0,0,,1,6,7,3,0,1,0,0,9,+8
Bobby Portis,12:47,2,4,.500,0,0,,1,2,.500,3,1,4,1,0,0,1,1,5,-7
D.J. Augustin,10:07,1,2,.500,0,0,,0,0,,0,1,1,3,0,0,1,0,2,-12
Torrey Craig,4:50,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-10
