Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,1,240,36,73,.493,13,38,.342,29,39,.744,5,40,45,24,6,4,12,22,114
POR,0,240,39,89,.438,17,45,.378,17,21,.810,9,33,42,22,6,3,11,29,112
