Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Devin Booker,35:20,5,21,.238,2,6,.333,0,0,,0,3,3,4,2,0,3,4,12,-10
Deandre Ayton,34:38,7,14,.500,0,2,.000,4,5,.800,3,12,15,3,0,1,3,2,18,+7
Chris Paul,31:17,7,13,.538,2,5,.400,0,0,,0,3,3,7,2,0,6,4,16,+5
Mikal Bridges,30:46,6,9,.667,2,5,.400,3,7,.429,4,4,8,2,1,1,1,2,17,-13
Cameron Johnson,22:33,4,9,.444,2,5,.400,0,0,,3,1,4,3,1,0,2,1,10,+7
Jae Crowder,26:41,2,7,.286,1,5,.200,0,0,,1,2,3,5,2,0,0,1,5,-1
Jevon Carter,19:25,2,3,.667,2,3,.667,2,2,1.000,0,1,1,1,0,0,1,4,8,+7
Cameron Payne,16:39,2,3,.667,1,1,1.000,0,0,,0,2,2,4,0,0,1,2,5,-8
Frank Kaminsky,13:18,3,7,.429,2,3,.667,0,2,.000,1,4,5,0,0,2,1,0,8,-9
Langston Galloway,9:21,2,2,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,5,-5
