Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Deandre Ayton,38:48,.673,.636,.091,.182,6.7,20.6,15.0,11.8,0.0,2.5,20.2,18.9,116,104,0.1
Mikal Bridges,37:43,.707,.692,.385,.077,6.9,16.5,12.6,8.5,0.0,0.0,0.0,17.6,149,108,4.8
Devin Booker,37:43,.520,.469,.250,.188,0.0,16.5,9.8,45.0,1.5,2.6,14.8,26.6,111,103,4.8
Chris Paul,32:58,.490,.429,.357,.214,0.0,8.1,4.8,9.3,1.7,3.0,6.1,24.4,101,107,-3.4
Frank Kaminsky,19:21,.750,.750,.333,.000,6.7,36.7,24.5,16.5,0.0,0.0,0.0,15.3,159,97,10.2
Cameron Johnson,27:03,.751,.700,.800,.300,4.8,13.1,9.8,5.7,0.0,0.0,8.1,22.5,140,110,6.1
E'Twaun Moore,24:18,.300,.300,.300,.000,16.0,3.7,8.7,17.4,4.6,0.0,16.7,24.4,79,105,-6.4
Langston Galloway,10:17,.000,.000,.500,.000,0.0,8.6,5.1,0.0,0.0,0.0,0.0,9.6,0,113,-16.7
Damian Jones,9:12,,,,,0.0,0.0,0.0,0.0,0.0,21.3,,0.0,0,103,-2.2
Jevon Carter,2:37,,,,,0.0,34.0,20.2,45.9,0.0,0.0,,0.0,220,97,3.6
