Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,36:10,9,18,.500,1,2,.500,6,6,1.000,0,13,13,4,0,1,3,2,25,+22
Ben Simmons,34:51,7,15,.467,0,0,,8,14,.571,1,7,8,4,1,0,2,4,22,+23
Tony Bradley,32:56,8,8,1.000,0,0,,2,2,1.000,4,7,11,0,2,2,1,3,18,+15
Danny Green,32:41,4,9,.444,3,8,.375,0,0,,1,1,2,1,0,0,0,2,11,+25
Furkan Korkmaz,26:30,4,8,.500,2,6,.333,2,4,.500,1,0,1,1,0,0,0,1,12,+4
Shake Milton,22:03,5,14,.357,0,1,.000,3,5,.600,1,1,2,4,0,0,2,2,13,+6
Matisse Thybulle,17:18,0,2,.000,0,2,.000,0,0,,0,0,0,0,1,1,1,3,0,-17
Dwight Howard,14:21,0,6,.000,0,0,,2,4,.500,5,8,13,0,1,0,3,3,2,-5
Mike Scott,11:50,0,3,.000,0,3,.000,0,0,,0,0,0,1,0,0,1,3,0,-12
Tyrese Maxey,11:17,2,3,.667,1,2,.500,0,0,,0,1,1,0,0,0,0,1,5,-11
