Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tobias Harris,36:10,.606,.528,.111,.333,0.0,39.2,19.4,19.6,0.0,2.3,12.7,27.4,118,98,7.9
Ben Simmons,34:51,.520,.467,.000,.933,3.1,21.9,12.4,18.8,1.4,0.0,8.6,27.9,110,100,3.0
Tony Bradley,32:56,1.014,1.000,.000,.250,13.0,23.2,18.0,0.0,3.0,5.0,10.1,12.6,182,92,13.4
Danny Green,32:41,.611,.611,.889,.000,3.3,3.3,3.3,4.4,0.0,0.0,0.0,11.6,139,106,2.3
Furkan Korkmaz,26:30,.615,.625,.750,.500,4.0,0.0,2.0,5.7,0.0,0.0,0.0,15.5,137,107,3.7
Shake Milton,22:03,.401,.357,.071,.357,4.8,4.9,4.9,31.0,0.0,0.0,11.0,34.6,91,106,-5.1
Matisse Thybulle,17:18,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,2.8,4.8,33.3,7.3,0,96,-7.0
Dwight Howard,14:21,.129,.000,.000,.667,37.2,60.8,48.9,0.0,3.4,0.0,27.9,31.5,50,89,-20.9
Mike Scott,11:50,.000,.000,1.000,.000,0.0,0.0,0.0,10.4,0.0,0.0,25.0,14.2,16,106,-18.1
Tyrese Maxey,11:17,.833,.833,.667,.000,0.0,9.7,4.8,0.0,0.0,0.0,0.0,11.2,170,105,4.5
