Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Domantas Sabonis,37:17,.824,.778,.111,.333,8.4,25.7,17.4,38.2,2.6,0.0,27.9,16.4,131,101,8.3
Caris LeVert,29:21,.354,.333,.167,.222,0.0,9.8,5.1,17.6,1.6,0.0,9.2,31.6,73,108,-10.5
Doug McDermott,27:48,.955,.875,.500,1.000,0.0,17.3,9.0,0.0,0.0,0.0,34.2,13.4,112,109,-4.5
Aaron Holiday,27:01,.278,.278,.333,.000,7.7,0.0,3.7,21.9,0.0,2.8,35.7,22.1,56,112,-12.9
Oshae Brissett,23:51,.450,.438,.500,.250,4.4,8.1,6.3,0.0,2.0,0.0,18.4,19.5,75,108,-8.3
T.J. McConnell,22:32,.506,.500,.100,.200,4.6,8.5,6.7,58.8,6.4,0.0,26.9,28.2,92,98,2.4
Goga Bitadze,20:37,.625,.625,.500,.000,5.1,23.3,14.6,14.9,0.0,7.4,0.0,8.3,141,101,3.1
Justin Holiday,18:56,.500,.500,.625,.000,0.0,15.2,7.9,0.0,0.0,12.1,0.0,18.0,97,101,4.6
Kelan Martin,18:39,.611,.611,.333,.000,0.0,30.9,16.1,22.3,0.0,0.0,10.0,22.9,108,105,3.0
Cassius Stanley,11:25,.307,.250,.250,.500,9.1,16.8,13.1,0.0,4.2,0.0,0.0,18.2,77,100,-7.3
Amida Brimah,2:33,,,,,40.9,0.0,19.6,0.0,0.0,0.0,100.0,16.7,45,115,-24.0
