Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dennis Schröder,31:55,7,12,.583,1,2,.500,2,2,1.000,1,4,5,7,4,1,7,4,17,+4
Kentavious Caldwell-Pope,28:29,2,8,.250,1,5,.200,2,2,1.000,0,2,2,0,1,0,3,2,7,+4
Markieff Morris,27:21,5,10,.500,3,7,.429,0,0,,0,5,5,2,1,1,4,2,13,+17
Kyle Kuzma,27:04,2,7,.286,0,3,.000,0,0,,0,8,8,7,0,0,2,1,4,+8
Marc Gasol,15:13,2,3,.667,0,1,.000,0,0,,0,2,2,1,1,1,2,3,4,+10
Talen Horton-Tucker,32:26,6,11,.545,1,4,.250,2,4,.500,0,3,3,3,2,0,2,4,15,+6
Montrezl Harrell,29:43,10,15,.667,0,0,,4,8,.500,7,3,10,2,2,0,2,4,24,+2
Alex Caruso,23:53,1,4,.250,0,3,.000,3,4,.750,0,3,3,1,4,0,1,2,5,+11
Wesley Matthews,18:08,2,4,.500,0,1,.000,5,5,1.000,0,4,4,0,0,0,0,0,9,+11
Alfonzo McKinnie,1:56,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,0,0,2,-1
Kostas Antetokounmpo,1:56,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-1
Devontae Cacok,1:56,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-1
