Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,1,240,38,78,.487,6,26,.231,18,25,.720,9,36,45,23,15,3,23,23,100
CLE,0,240,31,80,.388,5,26,.192,19,28,.679,10,27,37,24,11,4,21,19,86
