Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,39:17,9,19,.474,5,9,.556,6,6,1.000,1,12,13,3,1,0,2,2,29,-1
Paul George,32:31,12,19,.632,4,9,.444,6,8,.750,2,4,6,7,1,2,6,1,34,-2
Nicolas Batum,29:51,1,6,.167,1,3,.333,0,2,.000,5,1,6,2,0,1,1,0,3,-4
Patrick Beverley,28:16,2,6,.333,1,4,.250,0,0,,1,3,4,4,1,0,4,6,5,0
Serge Ibaka,20:53,4,8,.500,0,2,.000,0,0,,1,7,8,2,0,1,1,1,8,-3
Marcus Morris,24:47,2,7,.286,1,3,.333,0,0,,0,2,2,1,0,0,0,3,5,+3
Lou Williams,22:07,2,11,.182,1,2,.500,0,0,,2,1,3,2,0,0,1,0,5,+2
Ivica Zubac,20:26,6,7,.857,0,0,,1,2,.500,3,5,8,1,0,0,0,1,13,-4
Terance Mann,17:45,2,4,.500,2,3,.667,0,0,,1,1,2,2,0,0,1,2,6,-12
Reggie Jackson,4:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+1
