Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brandon Clarke,32:59,9,22,.409,3,7,.429,0,1,.000,3,5,8,5,1,2,1,2,21,-9
Tyus Jones,30:47,5,12,.417,1,4,.250,0,0,,0,4,4,10,4,0,1,1,11,+1
Dillon Brooks,27:59,10,19,.526,2,7,.286,2,3,.667,2,2,4,0,0,0,1,4,24,+10
Kyle Anderson,25:30,2,6,.333,1,1,1.000,2,2,1.000,1,3,4,6,1,1,1,3,7,+2
Jonas Valančiūnas,13:34,3,5,.600,0,1,.000,2,2,1.000,1,3,4,0,2,1,1,2,8,+16
Grayson Allen,22:56,3,7,.429,2,4,.500,2,2,1.000,1,3,4,0,2,0,2,2,10,+8
De'Anthony Melton,22:00,6,10,.600,2,2,1.000,0,0,,1,4,5,1,1,1,2,0,14,-6
Desmond Bane,21:27,2,6,.333,2,3,.667,4,4,1.000,0,2,2,0,1,0,0,3,10,+4
Xavier Tillman,18:51,3,8,.375,0,2,.000,0,0,,2,4,6,3,0,1,0,0,6,+5
Gorgui Dieng,13:51,0,1,.000,0,1,.000,0,0,,1,3,4,1,2,0,1,1,0,-10
Tim Frazier,10:06,2,2,1.000,0,0,,0,0,,0,1,1,3,0,0,2,0,4,+4
