Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,37:46,10,20,.500,3,7,.429,4,4,1.000,1,4,5,5,0,0,5,1,27,+10
Paul George,33:58,12,19,.632,7,9,.778,2,2,1.000,0,7,7,3,2,0,1,4,33,+17
Marcus Morris,29:46,3,8,.375,2,4,.500,0,0,,1,5,6,1,2,0,1,3,8,+1
Ivica Zubac,23:49,3,4,.750,0,0,,1,2,.500,3,2,5,0,0,0,2,2,7,-6
Patrick Beverley,16:52,0,2,.000,0,1,.000,0,0,,0,0,0,2,0,1,0,2,0,-9
Nicolas Batum,27:00,4,8,.500,0,3,.000,0,0,,0,4,4,1,0,0,0,2,8,+16
Reggie Jackson,23:38,3,7,.429,2,4,.500,0,0,,1,2,3,3,0,0,1,2,8,+13
Rajon Rondo,19:27,5,8,.625,3,4,.750,2,2,1.000,2,1,3,9,1,0,0,2,15,+24
Patrick Patterson,18:34,2,6,.333,1,3,.333,2,2,1.000,1,1,2,1,0,0,0,4,7,+6
Terance Mann,5:12,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-8
Amir Coffey,1:24,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-6
Luke Kennard,1:17,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-4
Daniel Oturu,1:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
