Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tim Hardaway,27:31,.862,.850,.600,.100,0.0,9.2,3.9,8.0,1.7,0.0,8.7,17.3,144,120,6.3
Josh Richardson,26:47,.184,.100,.400,.200,3.5,4.7,4.0,11.1,0.0,3.6,8.4,18.4,54,123,-16.7
Dwight Powell,24:16,.496,.333,.167,1.167,11.6,5.2,8.9,13.2,2.0,4.0,18.1,19.0,103,119,-5.3
Dorian Finney-Smith,24:05,.313,.313,.750,.000,15.6,10.5,13.4,0.0,2.0,4.0,11.1,15.5,79,117,-9.4
Luka Dončić,24:04,.459,.400,.500,.700,0.0,10.5,4.5,38.3,4.0,0.0,18.7,27.8,89,115,-4.4
Maxi Kleber,20:55,1.200,1.200,1.000,.000,4.5,30.2,15.5,9.2,0.0,9.2,28.6,13.9,131,114,9.9
Jalen Brunson,20:16,.512,.462,.385,.462,0.0,24.9,10.6,42.8,2.4,0.0,6.0,34.1,109,115,6.2
Trey Burke,19:46,.167,.167,.667,.000,0.0,6.4,2.7,30.8,4.8,0.0,10.0,21.0,56,114,-9.6
James Johnson,19:15,.376,.375,.250,.375,9.8,26.2,16.8,37.6,5.0,5.0,0.0,20.1,105,106,6.0
Josh Green,12:44,,,,,7.4,9.9,8.5,0.0,0.0,0.0,100.0,3.3,45,124,-13.5
Willie Cauley-Stein,9:21,.665,1.000,.000,2.000,10.1,27.0,17.3,0.0,0.0,0.0,21.0,21.2,91,119,-12.8
Tyrell Terry,3:40,.000,.000,1.000,1.000,0.0,0.0,0.0,38.5,0.0,0.0,0.0,16.3,38,127,-17.9
Boban Marjanović,3:40,.500,.500,.000,.000,0.0,34.4,14.7,0.0,0.0,0.0,0.0,22.7,98,118,-5.1
Wesley Iwundu,3:40,.773,.833,.333,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,142,127,26.1
