Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Karl-Anthony Towns,38:58,13,22,.591,4,8,.500,1,2,.500,4,8,12,5,0,3,2,2,31,0
Jaden McDaniels,38:05,5,11,.455,3,5,.600,0,0,,3,4,7,4,1,4,0,2,13,+3
Anthony Edwards,35:01,9,22,.409,0,7,.000,5,7,.714,3,7,10,0,3,1,4,5,23,+5
Malik Beasley,31:08,3,12,.250,3,10,.300,0,0,,0,1,1,4,0,0,4,5,9,-8
Ricky Rubio,26:20,2,7,.286,0,3,.000,2,2,1.000,0,4,4,5,2,0,1,4,6,-6
Jordan McLaughlin,21:40,1,5,.200,1,2,.500,1,2,.500,1,3,4,4,1,0,1,2,4,+1
Jaylen Nowell,16:17,3,9,.333,2,4,.500,1,1,1.000,1,2,3,1,1,0,1,1,9,+4
Jarrett Culver,16:17,3,10,.300,1,4,.250,1,1,1.000,2,1,3,0,1,1,0,3,8,-12
Naz Reid,9:02,0,0,,0,0,,2,2,1.000,1,2,3,0,0,1,1,1,2,-5
Juan Hernangómez,7:11,1,5,.200,0,1,.000,0,0,,2,2,4,0,1,0,1,0,2,-7
