Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LeBron James,35:27,12,19,.632,2,5,.400,1,2,.500,0,10,10,10,0,1,2,1,27,+21
Anthony Davis,33:14,5,8,.625,0,1,.000,3,6,.500,3,6,9,2,3,2,3,3,13,+21
Dennis Schröder,29:50,7,9,.778,2,2,1.000,5,5,1.000,0,2,2,4,0,0,3,3,21,+3
Kentavious Caldwell-Pope,27:42,4,7,.571,1,3,.333,1,1,1.000,0,2,2,1,0,0,1,2,10,+15
Marc Gasol,20:23,0,4,.000,0,2,.000,2,2,1.000,0,2,2,1,1,1,0,4,2,+2
Kyle Kuzma,24:32,4,9,.444,2,5,.400,1,3,.333,2,1,3,3,2,2,1,0,11,+12
Montrezl Harrell,24:18,6,8,.750,0,0,,1,3,.333,0,4,4,1,0,0,1,4,13,+12
Talen Horton-Tucker,22:26,8,12,.667,1,2,.500,0,0,,0,3,3,2,3,1,1,1,17,+17
Alex Caruso,16:50,0,3,.000,0,3,.000,0,0,,2,1,3,3,0,0,4,1,0,-2
Alfonzo McKinnie,2:39,0,1,.000,0,0,,0,0,,1,1,2,1,1,0,0,0,0,+2
Quinn Cook,2:39,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,+2
