Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Duncan Robinson,35:27,6,10,.600,5,8,.625,5,5,1.000,0,4,4,3,0,1,0,1,22,-9
Bam Adebayo,33:41,8,11,.727,0,0,,12,12,1.000,1,6,7,6,0,3,2,2,28,-13
KZ Okpala,27:26,6,9,.667,4,5,.800,0,0,,1,0,1,1,0,0,4,3,16,-15
Kelly Olynyk,24:07,1,4,.250,1,4,.250,0,0,,0,3,3,2,0,1,3,3,3,-25
Gabe Vincent,15:37,2,9,.222,0,4,.000,0,0,,0,2,2,0,1,0,1,6,4,-11
Goran Dragić,30:31,4,11,.364,0,2,.000,4,6,.667,1,2,3,10,0,0,5,2,12,-9
Kendrick Nunn,27:14,3,6,.500,1,2,.500,0,0,,1,4,5,1,0,0,5,0,7,-1
Andre Iguodala,21:25,0,3,.000,0,3,.000,0,0,,0,1,1,1,0,0,2,2,0,-8
Precious Achiuwa,11:15,1,3,.333,0,0,,3,4,.750,1,3,4,0,0,0,0,1,5,-6
Max Strus,8:21,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-2
Chris Silva,4:56,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,-1
