Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Rudy Gobert,37:36,.742,.857,.000,.571,16.4,38.3,29.7,3.7,1.2,7.7,18.6,11.7,132,91,6.8
Royce O'Neale,33:32,.717,.625,.500,.500,7.3,14.3,11.6,11.0,1.4,0.0,17.0,7.2,148,107,4.5
Bojan Bogdanović,33:06,.676,.625,.375,.250,3.7,4.8,4.4,5.0,1.4,0.0,10.1,24.4,127,111,4.8
Mike Conley,32:09,.465,.389,.333,.444,0.0,0.0,0.0,39.8,1.4,2.3,27.1,18.7,103,111,-0.8
Donovan Mitchell,21:07,.640,.567,.467,.333,5.8,11.4,9.2,17.4,0.0,3.4,22.5,42.9,105,108,3.6
Jordan Clarkson,27:14,.491,.471,.471,.176,0.0,14.7,8.9,11.9,1.7,0.0,5.2,29.0,104,106,0.1
Joe Ingles,26:01,.688,.688,.875,.000,0.0,18.4,11.2,16.0,0.0,0.0,20.0,15.7,118,108,-0.1
Georges Niang,14:54,.563,.563,.875,.000,0.0,26.8,16.3,0.0,0.0,0.0,0.0,21.9,116,104,-0.6
Ersan İlyasova,7:14,.500,.500,.667,.000,0.0,11.1,6.7,0.0,0.0,0.0,25.0,22.6,73,111,-11.4
Miye Oni,3:57,,,,,31.2,0.0,12.3,0.0,0.0,0.0,100.0,20.7,31,116,-20.7
Juwan Morgan,3:10,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,250,116,10.3
