Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,1,240,42,87,.483,16,42,.381,19,24,.792,10,46,56,22,5,6,20,19,119
IND,0,240,41,105,.390,13,39,.333,16,17,.941,14,29,43,23,13,3,10,19,111
