Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kevin Porter,36:25,5,17,.294,0,7,.000,0,0,,1,2,3,5,0,0,2,3,10,-16
Kelly Olynyk,33:40,10,17,.588,0,5,.000,5,5,1.000,0,9,9,2,1,2,1,1,25,+12
Jae'Sean Tate,33:16,9,18,.500,3,9,.333,3,3,1.000,4,3,7,1,0,0,0,3,24,-8
John Wall,33:15,2,12,.167,1,5,.200,4,5,.800,0,3,3,8,3,2,4,1,9,+10
Danuel House,24:03,0,3,.000,0,1,.000,2,4,.500,0,3,3,3,1,0,1,1,2,0
Sterling Brown,21:25,3,7,.429,2,4,.500,2,2,1.000,1,6,7,0,1,0,0,1,10,-9
D.J. Augustin,20:00,4,7,.571,2,4,.500,3,3,1.000,1,1,2,5,1,0,2,2,13,-10
Avery Bradley,14:39,1,6,.167,1,4,.250,0,0,,0,2,2,3,2,0,0,1,3,-15
D.J. Wilson,12:04,3,4,.750,2,3,.667,0,0,,2,1,3,1,0,1,2,3,8,-14
Kenyon Martin,11:13,3,3,1.000,0,0,,0,0,,1,2,3,0,0,0,0,2,6,0
