Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dwayne Bacon,30:33,6,14,.429,2,3,.667,2,2,1.000,1,2,3,0,1,0,0,1,16,-13
Gary Clark,30:08,1,5,.200,1,5,.200,0,0,,0,3,3,0,0,0,0,1,3,-21
Cole Anthony,29:19,5,16,.313,1,3,.333,0,0,,2,1,3,5,2,2,2,1,11,-34
James Ennis,29:19,1,6,.167,0,2,.000,4,4,1.000,3,4,7,1,0,0,1,3,6,-15
Nikola Vučević,24:20,7,17,.412,1,5,.200,2,2,1.000,2,6,8,1,1,2,3,1,17,-41
Frank Mason,26:13,4,10,.400,0,1,.000,2,2,1.000,1,3,4,4,0,0,0,1,10,-2
Chuma Okeke,22:03,1,5,.200,0,2,.000,0,0,,1,4,5,3,1,2,1,0,2,+5
Terrence Ross,20:07,5,13,.385,1,5,.200,2,2,1.000,0,2,2,1,0,0,3,1,13,-12
Khem Birch,15:58,0,1,.000,0,0,,0,0,,2,3,5,1,0,1,1,1,0,-2
Mohamed Bamba,12:00,7,8,.875,0,1,.000,0,0,,3,4,7,1,0,3,0,0,14,+5
