Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
RJ Barrett,40:55,.503,.477,.500,.091,0.0,22.3,10.9,12.3,0.0,0.0,11.6,28.3,89,131,-3.8
Reggie Bullock,37:37,.470,.364,.727,.364,2.9,6.1,4.5,11.2,0.0,0.0,7.3,16.4,101,134,-5.5
Julius Randle,33:26,.601,.531,.313,.563,9.8,27.3,18.4,21.7,0.0,0.0,13.1,30.8,115,130,2.1
Nerlens Noel,22:05,.868,1.000,.000,1.000,4.9,20.7,12.6,6.5,0.0,0.0,41.0,9.9,105,132,-7.1
Elfrid Payton,17:35,.317,.286,.143,.286,0.0,13.0,6.3,25.2,0.0,0.0,0.0,20.1,83,133,-10.4
Derrick Rose,29:06,.571,.536,.214,.143,0.0,15.7,7.7,37.4,0.0,0.0,6.3,24.5,118,133,1.8
Taj Gibson,24:36,.799,.833,.000,.333,4.4,23.2,13.6,13.8,0.0,7.7,12.7,14.4,141,125,4.9
Frank Ntilikina,15:09,.000,.000,.500,.000,0.0,0.0,0.0,8.3,0.0,0.0,33.3,8.9,20,136,-14.4
Obi Toppin,14:34,1.000,1.000,.750,.000,0.0,7.8,3.8,11.7,6.7,12.9,0.0,12.3,185,107,23.4
Kevin Knox,2:19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,136,-6.8
Jared Harper,1:19,,,,,0.0,86.8,42.4,0.0,0.0,0.0,100.0,34.0,0,119,-37.8
Norvel Pelle,1:19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,136,-6.6
