Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,0,240,38,84,.452,11,32,.344,18,23,.783,6,35,41,24,2,4,13,25,105
PHO,1,240,43,92,.467,18,41,.439,24,25,.960,7,38,45,26,5,3,5,17,128
