Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,240,.535,.517,.291,.174,12.5,79.2,45.8,50.0,10.2,8.9,11.5,100.0,100.7,103.7
OKC,240,.543,.517,.494,.124,20.8,87.5,54.2,56.8,6.1,6.6,15.3,100.0,103.7,100.7
