Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jakob Poeltl,35:11,3,7,.429,0,0,,1,3,.333,3,6,9,3,0,2,0,1,7,-15
Lonnie Walker,33:23,5,16,.313,2,7,.286,0,0,,0,4,4,2,1,0,2,3,12,-7
Dejounte Murray,31:36,12,20,.600,0,1,.000,3,4,.750,0,9,9,6,2,0,0,3,27,+8
Trey Lyles,26:16,3,7,.429,1,3,.333,1,2,.500,0,5,5,1,1,1,2,1,8,-8
Luka Šamanić,18:44,2,3,.667,0,1,.000,0,0,,1,3,4,0,0,0,1,1,4,-4
Patty Mills,27:42,6,12,.500,3,8,.375,0,0,,0,0,0,3,1,0,3,1,15,-1
LaMarcus Aldridge,25:47,3,10,.300,2,3,.667,3,4,.750,0,7,7,1,1,1,2,1,11,+9
Keita Bates-Diop,19:59,3,5,.600,1,2,.500,2,2,1.000,2,2,4,2,4,0,0,1,9,-1
Tre Jones,12:13,2,2,1.000,0,0,,0,0,,0,0,0,1,0,0,1,1,4,-6
Drew Eubanks,9:09,1,4,.250,0,0,,0,0,,0,2,2,1,0,0,1,0,2,+10
