Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jakob Poeltl,35:11,.421,.429,.000,.429,8.5,17.1,12.8,11.4,0.0,6.1,0.0,10.9,112,106,-2.2
Lonnie Walker,33:23,.375,.375,.438,.000,0.0,12.0,6.0,8.8,1.5,0.0,11.1,24.7,70,108,-11.2
Dejounte Murray,31:36,.620,.600,.050,.200,0.0,28.5,14.2,41.9,3.1,0.0,0.0,31.6,131,98,11.6
Trey Lyles,26:16,.508,.500,.429,.286,0.0,19.0,9.5,5.3,1.9,4.1,20.2,17.3,81,102,-4.6
Luka Šamanić,18:44,.667,.667,.333,.000,5.3,16.0,10.7,0.0,0.0,0.0,25.0,9.8,103,110,-7.7
Patty Mills,27:42,.625,.625,.667,.000,0.0,0.0,0.0,17.6,1.8,0.0,20.0,24.8,99,111,-2.0
LaMarcus Aldridge,25:47,.468,.400,.300,.400,0.0,27.1,13.6,5.4,1.9,4.1,14.5,24.5,82,99,-4.2
Keita Bates-Diop,19:59,.765,.700,.400,.400,10.0,10.0,10.0,14.6,9.8,0.0,0.0,13.5,166,88,17.1
Tre Jones,12:13,1.000,1.000,.000,.000,0.0,0.0,0.0,12.2,0.0,0.0,33.3,11.3,127,115,-5.7
Drew Eubanks,9:09,.250,.250,.000,.000,0.0,21.9,10.9,15.1,0.0,0.0,20.0,25.1,50,108,-14.5
