Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,34:48,.657,.660,.360,.080,5.4,27.1,16.8,60.0,2.8,8.9,13.4,36.5,125,84,25.2
Tim Hardaway,33:26,.547,.531,.625,.063,0.0,5.1,2.7,14.4,2.9,0.0,0.0,20.9,121,100,3.8
Willie Cauley-Stein,29:46,1.000,1.000,.000,.000,9.5,31.7,21.1,8.8,1.6,7.8,50.0,5.7,122,85,2.1
Wesley Iwundu,26:12,.254,.143,.429,.286,0.0,9.8,5.1,4.8,0.0,0.0,0.0,12.8,67,104,-11.8
Kristaps Porziņģis,21:03,.500,.500,.563,.000,0.0,16.3,8.5,0.0,0.0,7.4,0.0,32.3,102,95,1.5
Trey Burke,32:23,.300,.250,.667,.250,2.9,2.6,2.8,16.0,1.5,0.0,7.0,18.8,80,104,-9.0
James Johnson,25:34,.444,.500,.714,.286,3.7,13.4,8.8,10.9,3.8,9.1,0.0,13.1,107,88,7.0
Josh Green,18:03,.434,.500,.500,1.000,15.6,9.5,12.4,7.7,0.0,0.0,25.8,18.3,85,103,-11.0
Boban Marjanović,15:00,.581,.500,.000,.333,18.8,11.4,15.0,0.0,0.0,0.0,0.0,19.5,138,103,-1.7
Tyler Bey,1:15,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0,109,-38.1
Tyrell Terry,1:15,,,,,0.0,68.6,35.9,0.0,0.0,0.0,100.0,34.0,0,77,-42.9
Nate Hinton,1:15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,109,-9.7
