Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dejounte Murray,34:16,7,13,.538,0,1,.000,1,1,1.000,0,6,6,5,1,0,4,0,15,-12
DeMar DeRozan,33:05,10,17,.588,0,0,,2,2,1.000,0,1,1,6,3,1,0,3,22,-17
Keldon Johnson,25:44,3,10,.300,0,1,.000,0,0,,2,2,4,2,0,0,2,1,6,-11
Devin Vassell,24:23,4,8,.500,1,2,.500,2,2,1.000,2,4,6,0,1,0,0,1,11,-9
Jakob Poeltl,20:14,3,6,.500,0,0,,0,0,,0,3,3,4,0,0,2,3,6,+2
Lonnie Walker,23:11,1,5,.200,0,3,.000,0,0,,0,1,1,0,1,0,1,0,2,-1
Rudy Gay,22:49,7,13,.538,3,6,.500,0,0,,1,6,7,1,2,2,3,2,17,-1
Patty Mills,18:02,1,3,.333,0,1,.000,0,0,,0,2,2,1,0,0,1,1,2,-2
Gorgui Dieng,15:36,3,8,.375,0,2,.000,3,3,1.000,2,2,4,3,2,0,0,2,9,-9
Drew Eubanks,12:10,2,4,.500,0,0,,2,2,1.000,1,1,2,2,0,1,0,0,6,-4
Luka Šamanić,4:14,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,+2
Keita Bates-Diop,4:14,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,+2
Tre Jones,2:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+5
