Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dejounte Murray,34:16,.558,.538,.077,.077,0.0,19.5,9.7,21.8,1.5,0.0,22.9,22.7,92,116,-3.5
DeMar DeRozan,33:05,.615,.588,.000,.118,0.0,3.4,1.7,31.7,4.5,2.8,0.0,24.2,132,112,10.7
Keldon Johnson,25:44,.300,.300,.100,.000,8.5,8.7,8.6,10.2,0.0,0.0,16.7,20.8,67,122,-13.3
Devin Vassell,24:23,.619,.563,.250,.250,8.9,18.3,13.6,0.0,2.1,0.0,0.0,16.3,132,115,1.7
Jakob Poeltl,20:14,.500,.500,.000,.000,0.0,16.6,8.2,27.2,0.0,0.0,25.0,17.7,89,119,-3.9
Lonnie Walker,23:11,.200,.200,.600,.000,0.0,4.8,2.4,0.0,2.2,0.0,16.7,11.6,35,119,-13.3
Rudy Gay,22:49,.654,.654,.462,.000,4.8,29.4,16.9,7.7,4.4,8.1,18.8,31.3,99,101,9.4
Patty Mills,18:02,.333,.333,.333,.000,0.0,12.4,6.1,6.8,0.0,0.0,25.0,9.9,59,121,-13.4
Gorgui Dieng,15:36,.483,.375,.250,.375,14.0,14.3,14.1,28.2,6.4,0.0,0.0,26.7,120,106,9.5
Drew Eubanks,12:10,.615,.500,.000,.500,9.0,9.2,9.1,23.1,0.0,7.6,0.0,17.9,143,118,9.4
Keita Bates-Diop,4:14,.000,.000,1.000,.000,0.0,26.4,13.0,0.0,0.0,0.0,0.0,10.6,0,117,-16.2
Luka Šamanić,4:14,.750,.750,.500,.000,0.0,0.0,0.0,37.0,0.0,0.0,0.0,21.1,155,125,18.8
Tre Jones,2:02,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,-10.5
