Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,240,.524,.494,.200,.111,18.2,67.4,42.5,59.5,10.4,7.7,12.1,100.0,103.3,114.7
UTA,240,.579,.563,.409,.182,32.6,81.8,57.5,50.0,10.4,6.9,13.6,100.0,114.7,103.3
