Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,1,240,42,87,.483,16,35,.457,19,24,.792,9,35,44,28,12,1,14,22,119
CLE,0,240,37,82,.451,12,23,.522,13,24,.542,11,32,43,22,5,6,18,22,99
