Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,39:18,14,26,.538,4,6,.667,3,5,.600,1,13,14,21,2,1,4,3,35,+7
Rui Hachimura,36:25,12,24,.500,0,1,.000,2,2,1.000,0,8,8,3,0,0,3,0,26,+2
Deni Avdija,31:31,4,6,.667,2,3,.667,2,2,1.000,0,8,8,1,0,0,0,2,12,+11
Alex Len,22:04,3,5,.600,0,0,,1,2,.500,3,2,5,1,0,1,1,4,7,+13
Jerome Robinson,20:36,1,6,.167,0,1,.000,1,3,.333,0,0,0,2,3,3,3,5,3,-5
Chandler Hutchison,25:05,8,11,.727,2,3,.667,0,0,,1,4,5,0,0,0,3,2,18,+12
Garrison Mathews,20:15,1,3,.333,1,2,.500,0,0,,1,0,1,1,0,0,0,4,3,+7
Raul Neto,19:06,7,9,.778,1,3,.333,0,0,,0,4,4,1,0,0,2,2,15,-2
Daniel Gafford,14:50,4,6,.667,0,0,,3,4,.750,4,2,6,0,0,2,1,1,11,0
Robin Lopez,10:50,1,3,.333,0,0,,0,0,,2,2,4,0,0,1,1,1,2,-5
