Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Jokić,38:43,.679,.688,.458,.167,3.2,28.6,15.9,26.2,1.3,2.1,13.4,36.2,119,124,7.7
Jamal Murray,35:13,.714,.714,.286,.000,3.5,17.5,10.5,33.2,2.9,2.4,6.7,20.1,146,123,9.8
Gary Harris,33:41,.628,.571,.714,.571,0.0,11.0,5.5,3.9,3.0,0.0,10.2,13.7,116,126,-1.9
Will Barton,30:04,.500,.500,.222,.000,4.1,0.0,2.0,9.2,0.0,0.0,10.0,15.7,102,134,-9.1
Paul Millsap,22:47,.725,.500,.500,4.000,5.4,21.6,13.5,10.8,0.0,3.6,0.0,11.4,170,127,2.5
Monte Morris,23:09,.460,.450,.500,.200,0.0,0.0,0.0,19.0,0.0,0.0,8.4,24.2,97,134,-10.0
JaMychal Green,19:58,.750,.750,.500,.000,6.2,37.0,21.6,6.2,2.6,0.0,33.3,7.1,116,122,-3.2
Michael Porter,18:52,.765,.800,.400,.400,6.5,19.6,13.0,0.0,0.0,8.8,33.8,22.2,92,123,-3.1
Facundo Campazzo,10:09,.000,.000,.000,.000,0.0,0.0,0.0,34.6,10.1,0.0,66.7,13.9,56,112,-0.8
Isaiah Hartenstein,5:08,.333,.333,.000,.000,24.0,0.0,12.0,29.5,0.0,0.0,25.0,36.7,79,134,-16.6
R.J. Hampton,0:34,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2,200,134,58.9
Vlatko Čančar,0:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,134,-6.8
Zeke Nnaji,0:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,134,-7.6
Markus Howard,0:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,134,-9.2
