Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,30:52,.579,.545,.545,.136,3.5,20.3,12.1,13.2,3.1,5.2,0.0,32.3,126,89,8.6
Marcus Smart,29:54,.250,.250,.500,.000,0.0,10.5,5.4,29.3,1.6,2.7,25.0,11.4,98,97,-4.6
Evan Fournier,28:47,.643,.643,.357,.000,3.8,14.5,9.3,17.7,3.3,0.0,0.0,20.8,143,94,5.6
Kemba Walker,28:20,.792,.778,.500,.278,3.9,7.4,5.6,20.9,1.7,0.0,4.7,32.0,155,100,15.9
Robert Williams,21:13,.680,.800,.000,.400,15.4,14.8,15.1,5.4,2.2,7.5,14.5,13.9,133,91,0.9
Aaron Nesmith,20:29,.833,.833,.667,.000,0.0,20.4,10.4,0.0,0.0,0.0,25.0,8.3,110,99,-6.5
Payton Pritchard,18:00,.875,.875,.750,.000,0.0,5.8,3.0,7.1,0.0,0.0,0.0,19.0,168,104,8.1
Semi Ojeleye,15:09,.700,.700,.600,.000,7.2,13.8,10.6,7.6,3.1,0.0,0.0,14.1,153,95,6.5
Luke Kornet,13:03,1.250,1.250,.500,.000,8.4,0.0,4.1,8.4,0.0,0.0,50.0,13.1,120,105,-3.9
Grant Williams,8:24,.333,.333,.333,.000,0.0,37.3,19.0,25.2,0.0,0.0,50.0,30.5,53,94,-19.8
Jabari Parker,8:09,.500,.500,.000,.000,13.4,51.2,32.7,0.0,0.0,0.0,33.3,15.7,85,90,-10.7
Carsen Edwards,7:00,.644,.500,.667,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,137,105,-3.7
Tacko Fall,5:20,1.000,1.000,.000,.000,0.0,58.7,30.0,0.0,0.0,60.0,0.0,8.0,200,46,29.3
Tremont Waters,5:20,.250,.250,.250,.000,0.0,19.6,10.0,42.9,0.0,0.0,0.0,32.1,85,100,-14.8
