Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,0,240,51,96,.531,21,45,.467,9,12,.750,9,36,45,28,8,9,11,23,132
ORL,1,240,33,85,.388,6,25,.240,24,28,.857,10,35,45,13,7,7,17,11,96
