Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,40:33,.775,.719,.188,.750,0.0,22.2,9.5,20.4,0.0,0.0,24.8,28.9,121,129,1.8
Chris Paul,30:09,.529,.529,.235,.000,0.0,19.9,8.5,21.8,1.6,0.0,5.6,24.7,113,126,-1.4
Torrey Craig,26:34,.700,.700,.700,.000,0.0,11.3,4.8,5.5,0.0,3.4,9.1,17.2,128,127,2.6
Bismack Biyombo,25:51,.615,.750,.000,.500,21.6,17.4,19.8,10.2,1.9,7.0,29.1,11.0,115,119,0.5
Josh Okogie,19:53,.327,.000,.600,1.200,5.6,15.1,9.7,11.5,0.0,4.6,11.6,18.0,86,126,-7.6
Landry Shamet,29:07,.577,.577,.615,.000,3.8,10.3,6.6,15.4,3.3,0.0,13.3,21.4,111,123,2.8
Jock Landale,20:32,.333,.333,.167,.000,16.3,14.6,15.6,6.3,2.4,0.0,14.3,14.1,89,124,-9.3
T.J. Warren,19:40,.500,.500,.167,.000,5.7,22.9,13.0,7.0,0.0,0.0,0.0,12.6,119,129,-3.4
Cameron Payne,13:38,.500,.500,.286,.000,0.0,22.0,9.4,22.4,3.6,13.3,12.5,24.3,101,110,8.0
Terrence Ross,12:26,.250,.250,.333,.000,9.0,12.1,10.3,10.1,0.0,0.0,0.0,20.0,78,130,-10.8
Darius Bazley,1:37,,,,,0.0,0.0,0.0,70.7,30.2,0.0,100.0,25.6,45,63,14.4
