Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Pascal Siakam,37:33,10,19,.526,2,5,.400,5,6,.833,0,9,9,6,2,0,2,2,27,+16
Kyle Lowry,35:03,4,12,.333,3,9,.333,3,4,.750,0,7,7,5,0,0,1,2,14,+18
OG Anunoby,34:55,8,14,.571,4,9,.444,5,5,1.000,0,3,3,1,0,2,4,3,25,+16
Fred VanVleet,34:43,5,13,.385,5,10,.500,2,2,1.000,0,3,3,5,1,0,1,2,17,+11
Khem Birch,24:15,3,5,.600,1,2,.500,1,2,.500,3,4,7,3,0,1,1,3,8,+14
Freddie Gillespie,23:38,1,4,.250,0,0,,2,2,1.000,2,3,5,1,1,5,0,3,4,-3
Gary Trent,14:27,2,9,.222,1,5,.200,0,0,,0,4,4,0,2,0,0,0,5,-12
Yuta Watanabe,13:49,2,4,.500,1,3,.333,0,0,,2,1,3,1,0,0,0,1,5,-2
Malachi Flynn,11:03,2,5,.400,1,3,.333,0,0,,0,0,0,1,1,0,1,1,5,+2
Chris Boucher,10:34,2,5,.400,0,1,.000,0,0,,2,5,7,0,0,0,0,3,4,-5
