Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Khris Middleton,29:49,9,17,.529,2,6,.333,0,1,.000,1,9,10,3,1,0,3,3,20,+16
Jrue Holiday,29:34,3,10,.300,0,4,.000,5,5,1.000,1,2,3,3,2,1,1,1,11,-2
Brook Lopez,28:23,2,6,.333,1,4,.250,1,1,1.000,2,1,3,3,3,1,0,1,6,+14
Giannis Antetokounmpo,27:17,8,16,.500,2,4,.500,4,7,.571,0,6,6,4,1,2,4,5,22,+4
Donte DiVincenzo,26:02,4,7,.571,1,3,.333,0,0,,0,4,4,3,2,0,1,1,9,+20
Bobby Portis,24:38,9,13,.692,2,3,.667,0,0,,2,3,5,0,0,1,1,3,20,+14
D.J. Augustin,20:35,2,6,.333,1,3,.333,3,3,1.000,0,0,0,4,2,0,2,0,8,+8
Pat Connaughton,18:12,3,4,.750,1,2,.500,0,0,,1,3,4,0,2,2,0,2,7,+18
Bryn Forbes,16:54,4,7,.571,3,4,.750,3,3,1.000,0,2,2,1,2,0,0,0,14,+26
Thanasis Antetokounmpo,10:35,1,2,.500,0,0,,0,0,,4,1,5,2,0,0,2,1,2,-2
D.J. Wilson,3:02,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2,-3
Sam Merrill,3:02,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,-3
Jordan Nwora,1:57,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0
