Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,40:07,12,25,.480,5,9,.556,5,6,.833,3,6,9,5,2,0,1,2,34,-1
Marcus Smart,38:17,6,15,.400,0,6,.000,3,3,1.000,1,2,3,3,0,2,2,5,15,-7
Kemba Walker,33:04,8,18,.444,2,9,.222,5,5,1.000,0,4,4,4,0,0,3,3,23,+6
Robert Williams,32:21,3,5,.600,0,0,,1,2,.500,3,7,10,5,0,3,2,4,7,+6
Grant Williams,22:40,1,4,.250,1,4,.250,0,0,,1,4,5,1,0,0,2,5,3,-4
Evan Fournier,32:33,0,10,.000,0,5,.000,0,0,,0,2,2,0,2,2,1,3,0,-12
Payton Pritchard,15:16,4,6,.667,3,4,.750,0,0,,2,3,5,0,1,1,1,2,11,-4
Luke Kornet,13:14,4,6,.667,2,4,.500,0,1,.000,1,3,4,2,0,1,1,0,10,-7
Aaron Nesmith,8:09,2,4,.500,1,2,.500,0,0,,1,1,2,0,0,0,1,0,5,-6
Moritz Wagner,4:19,0,0,,0,0,,1,2,.500,0,2,2,1,0,0,0,1,1,-1
