Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kendrick Nunn,39:50,10,14,.714,5,6,.833,2,2,1.000,1,4,5,3,2,1,1,4,27,+9
Bam Adebayo,36:24,8,16,.500,0,1,.000,0,0,,3,7,10,6,2,1,2,1,16,-8
Jimmy Butler,34:05,8,20,.400,0,0,,8,10,.800,4,4,8,5,2,0,5,2,24,0
Duncan Robinson,32:55,3,8,.375,1,5,.200,4,6,.667,1,9,10,1,0,0,1,6,11,0
Kelly Olynyk,28:56,1,5,.200,0,2,.000,2,2,1.000,0,3,3,4,0,1,1,3,4,+14
Andre Iguodala,24:51,1,2,.500,1,2,.500,0,0,,0,2,2,2,1,0,2,2,3,-9
Tyler Herro,13:45,2,5,.400,1,3,.333,0,1,.000,0,4,4,3,0,0,1,0,5,+2
Max Strus,12:12,1,9,.111,0,8,.000,0,0,,0,1,1,0,0,0,0,0,2,+1
Precious Achiuwa,11:36,2,4,.500,0,0,,0,2,.000,1,3,4,0,0,0,1,1,4,+10
Gabe Vincent,5:26,0,2,.000,0,1,.000,0,0,,0,2,2,0,1,0,0,1,0,-9
