Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,30:42,7,14,.500,0,3,.000,3,4,.750,0,0,0,6,1,0,3,4,17,+6
Kyle Anderson,30:06,5,8,.625,1,4,.250,0,0,,1,5,6,5,2,2,1,2,11,+8
Brandon Clarke,29:52,4,15,.267,0,2,.000,3,3,1.000,7,5,12,2,2,0,0,3,11,-12
Dillon Brooks,27:05,5,15,.333,1,3,.333,0,1,.000,1,2,3,1,2,0,1,4,11,-11
Jonas Valančiūnas,20:09,3,6,.500,0,1,.000,3,6,.500,1,6,7,1,0,1,1,5,9,-3
Xavier Tillman,27:46,7,13,.538,1,5,.200,0,0,,0,4,4,2,4,0,1,2,15,+5
Grayson Allen,26:27,3,9,.333,3,5,.600,3,4,.750,0,7,7,4,0,0,1,2,12,+6
Desmond Bane,18:32,4,5,.800,2,2,1.000,0,0,,0,2,2,1,0,0,0,1,10,+10
Tyus Jones,17:18,3,8,.375,0,2,.000,0,0,,1,0,1,4,3,0,2,1,6,-4
De'Anthony Melton,12:03,2,6,.333,0,2,.000,0,0,,0,1,1,1,1,0,1,1,4,+5
