Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,1,240,37,92,.402,12,33,.364,14,17,.824,6,34,40,23,6,3,6,18,100
UTA,0,240,43,94,.457,19,50,.380,15,19,.789,12,47,59,24,3,3,11,16,120
