Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Paul George,37:36,.387,.310,.381,.524,0.0,24.2,10.8,8.6,1.4,0.0,0.0,33.1,88,125,-6.4
Kawhi Leonard,30:17,.667,.667,.250,.000,6.9,12.9,9.5,38.2,0.0,0.0,7.7,20.7,141,130,6.9
Reggie Jackson,30:09,.582,.542,.583,.167,0.0,12.9,5.8,5.7,5.4,0.0,7.2,22.2,110,118,3.6
Marcus Morris,28:48,.546,.417,.667,.500,3.6,9.0,6.0,15.3,0.0,0.0,12.0,13.9,119,131,-4.4
Ivica Zubac,24:04,.532,.333,.000,2.000,8.7,27.0,16.8,5.9,0.0,0.0,15.1,13.3,115,127,-7.4
Rajon Rondo,30:13,.750,.750,.417,.000,3.5,17.2,9.6,34.1,3.6,3.3,14.3,22.3,135,119,11.3
Nicolas Batum,19:07,.000,.000,.000,.000,5.5,13.6,9.1,7.0,2.8,5.2,0.0,5.0,65,120,-6.1
DeMarcus Cousins,14:24,.810,.778,.333,.222,14.5,9.0,12.0,20.8,3.8,6.9,0.0,33.1,164,117,24.4
Terance Mann,13:15,.625,.625,.500,.000,7.9,9.8,8.7,0.0,0.0,0.0,0.0,14.6,132,131,-2.4
Patrick Patterson,7:10,.000,.000,1.000,.000,0.0,18.1,8.1,0.0,0.0,0.0,0.0,13.5,0,129,-22.6
Luke Kennard,4:57,,,,,0.0,0.0,0.0,26.9,0.0,0.0,,0.0,239,133,-1.3
