Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,0,240,40,88,.455,10,38,.263,20,29,.690,15,25,40,19,10,9,12,27,110
CLE,1,240,40,74,.541,10,23,.435,27,33,.818,7,33,40,23,6,3,15,17,117
