Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LeBron James,34:54,8,15,.533,4,7,.571,7,11,.636,0,6,6,12,0,0,4,3,27,-10
Anthony Davis,34:20,11,17,.647,1,3,.333,0,2,.000,2,8,10,3,1,3,1,2,23,-16
Kyle Kuzma,30:23,6,16,.375,1,6,.167,0,0,,4,6,10,0,0,0,0,1,13,-17
Dennis Schröder,27:13,3,11,.273,0,3,.000,0,0,,0,4,4,2,1,0,2,1,6,-18
Marc Gasol,13:34,1,1,1.000,0,0,,2,2,1.000,0,1,1,0,0,1,3,4,4,-16
Wesley Matthews,21:31,1,6,.167,1,5,.200,0,0,,0,1,1,0,0,0,0,0,3,+8
Talen Horton-Tucker,20:47,4,9,.444,0,3,.000,2,3,.667,0,4,4,3,0,0,2,2,10,+7
Alex Caruso,20:23,3,3,1.000,2,2,1.000,0,0,,0,3,3,1,0,0,0,3,8,+7
Montrezl Harrell,18:14,5,7,.714,0,0,,0,1,.000,2,4,6,0,0,0,0,1,10,-1
Markieff Morris,12:38,0,0,,0,0,,0,0,,1,2,3,0,0,0,1,3,0,+2
Quinn Cook,2:01,1,1,1.000,1,1,1.000,2,2,1.000,0,0,0,0,0,0,0,0,5,+3
Alfonzo McKinnie,2:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Jared Dudley,2:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
