Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaylen Brown,40:25,.277,.283,.522,.043,2.6,12.2,7.1,20.3,4.9,0.0,14.6,29.2,66,121,-9.5
Jayson Tatum,35:31,.677,.659,.318,.091,0.0,17.3,8.0,17.3,1.4,0.0,8.0,30.1,127,128,6.6
Kemba Walker,34:18,.458,.458,.583,.000,0.0,10.8,5.0,8.2,1.4,3.0,14.3,17.5,86,128,-8.2
Daniel Theis,28:00,.781,.750,.300,.200,7.6,26.4,16.3,0.0,3.5,3.7,0.0,16.7,162,118,7.5
Tristan Thompson,19:11,.515,.667,.000,.667,16.7,19.2,17.9,16.1,0.0,0.0,20.5,21.9,97,131,-7.0
Marcus Smart,20:55,.954,.917,.833,1.500,10.2,0.0,5.5,14.4,0.0,5.0,0.0,20.5,202,133,16.8
Robert Williams,16:33,.250,.250,.000,.000,12.9,14.9,13.8,30.4,3.0,37.8,0.0,10.4,116,104,12.5
Grant Williams,16:22,.000,.000,1.000,.000,6.5,30.1,17.5,0.0,3.0,0.0,0.0,5.3,39,121,-9.4
Jeff Teague,15:18,.906,1.500,1.000,4.000,0.0,8.0,3.7,8.3,0.0,6.8,26.6,10.6,123,131,0.2
Payton Pritchard,13:27,.300,.300,.600,.000,0.0,0.0,0.0,19.1,0.0,0.0,0.0,16.0,87,137,-9.3
